displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash Equivalents ,CashEquivalents,181.86,,,2020,Annual
Short Term Investments ,ShortTermInvestments,83.90,,,2020,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,265.76,,,2020,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,529.11,,,2020,Annual
Total Receivables Net ,TotalReceivablesNet,552.63,,,2020,Annual
Total Inventory ,TotalInventory,94.81,,,2020,Annual
Prepaid Expenses ,PrepaidExpenses,22.84,,,2020,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,4.44,,,2020,Annual
Total Current Assets ,TotalCurrentAssets,940.48,,,2020,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,5939.12,,,2020,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-918.59,,,2020,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,5209.37,,,2020,Annual
Goodwill Net ,GoodwillNet,3720.76,,,2020,Annual
Intangibles Net ,IntangiblesNet,75.97,,,2020,Annual
Long Term Investments ,LongTermInvestments,174.54,,,2020,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,786.75,,,2020,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,439.96,,,2020,Annual
Total Assets ,TotalAssets,11347.82,,,2020,Annual
Accounts Payable ,AccountsPayable,597.63,,,2020,Annual
Accrued Expenses ,AccruedExpenses,5.22,,,2020,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,362.55,,,2020,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,65.17,,,2020,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,1548.35,,,2020,Annual
Total Current Liabilities ,TotalCurrentLiabilities,2578.93,,,2020,Annual
Long Term Debt ,LongTermDebt,953.56,,,2020,Annual
Capital Lease Obligations ,CapitalLeaseObligations,212.99,,,2020,Annual
Total Long Term Debt ,TotalLongTermDebt,1166.55,,,2020,Annual
Total Debt ,TotalDebt,1594.28,,,2020,Annual
Deferred Income Tax ,DeferredIncomeTax,311.61,,,2020,Annual
Minority Interest ,MinorityInterest,544.50,,,2020,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,85.15,,,2020,Annual
Total Liabilities ,TotalLiabilities,4686.73,,,2020,Annual
Common Stock Total ,CommonStockTotal,754.96,,,2020,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,7215.19,,,2020,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),-1196.34,,,2020,Annual
Other Equity Total ,OtherEquityTotal,-112.72,,,2020,Annual
Total Equity ,TotalEquity,6661.09,,,2020,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,11347.82,,,2020,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,75.50,,,2020,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,37.94,,,2020,Annual
period Length ,periodLength,0.00,,,2020,Annual
