displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,987.79,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,300.84,,,2022,Annual
Non- Cash Items ,Non-CashItems,-201.64,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-207.88,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,879.11,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-215.49,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-298.89,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-514.38,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-147.04,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-370.27,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-517.31,,,2022,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,0.06,,,2022,Annual
Net Changein Cash ,NetChangeinCash,-152.52,,,2022,Annual
Cash Interest Paid ,CashInterestPaid,147.04,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,211.37,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
