displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,-110.10,,,2019,Annual
Depreciation/ Depletion ,Depreciation/Depletion,232.92,,,2019,Annual
Non- Cash Items ,Non-CashItems,193.84,,,2019,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-404.27,,,2019,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,-87.62,,,2019,Annual
Capital Expenditures ,CapitalExpenditures,-83.11,,,2019,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-3239.63,,,2019,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-3322.74,,,2019,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-401.26,,,2019,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,4009.77,,,2019,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,648.10,,,2019,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,4256.61,,,2019,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,-47.50,,,2019,Annual
Net Changein Cash ,NetChangeinCash,798.76,,,2019,Annual
Cash Interest Paid ,CashInterestPaid,401.29,,,2019,Annual
Cash Taxes Paid ,CashTaxesPaid,247.77,,,2019,Annual
period Length ,periodLength,12,,,2019,Annual
period Type ,periodType,Months,,,2019,Annual
