displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,6892.92,,,2024,Annual
Total Revenue ,TotalRevenue,6892.92,,,2024,Annual
Costof Revenue Total ,CostofRevenueTotal,1848.19,,,2024,Annual
Gross Profit ,GrossProfit,5044.73,,,2024,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,3764.77,,,2024,Annual
Depreciation/ Amortization ,Depreciation/Amortization,342.50,,,2024,Annual
Unusual Expense( Income) ,UnusualExpense(Income),-15.83,,,2024,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,11.77,,,2024,Annual
Total Operating Expense ,TotalOperatingExpense,5951.40,,,2024,Annual
Operating Income ,OperatingIncome,941.51,,,2024,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-75.45,,,2024,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,3.50,,,2024,Annual
Other Net ,OtherNet,-11.60,,,2024,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,857.97,,,2024,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,212.75,,,2024,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,645.22,,,2024,Annual
Minority Interest ,MinorityInterest,-46.34,,,2024,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,598.88,,,2024,Annual
Net Income ,NetIncome,598.88,,,2024,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,598.88,,,2024,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,598.88,,,2024,Annual
Diluted Net Income ,DilutedNetIncome,598.88,,,2024,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,75.50,,,2024,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,7.93,,,2024,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,1.00,,,2024,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,7.74,,,2024,Annual
period Length ,periodLength,12,,,2024,Annual
period Type ,periodType,Months,,,2024,Annual
