displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash Equivalents ,CashEquivalents,143.23,,,2022,Annual
Short Term Investments ,ShortTermInvestments,269.33,,,2022,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,412.56,,,2022,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,522.40,,,2022,Annual
Total Receivables Net ,TotalReceivablesNet,529.86,,,2022,Annual
Total Inventory ,TotalInventory,140.13,,,2022,Annual
Prepaid Expenses ,PrepaidExpenses,32.02,,,2022,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,18.69,,,2022,Annual
Total Current Assets ,TotalCurrentAssets,1133.27,,,2022,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,6275.81,,,2022,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-1325.55,,,2022,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,5143.69,,,2022,Annual
Goodwill Net ,GoodwillNet,4123.21,,,2022,Annual
Intangibles Net ,IntangiblesNet,342.28,,,2022,Annual
Long Term Investments ,LongTermInvestments,103.60,,,2022,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,615.93,,,2022,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,422.78,,,2022,Annual
Total Assets ,TotalAssets,11884.75,,,2022,Annual
Accounts Payable ,AccountsPayable,660.93,,,2022,Annual
Accrued Expenses ,AccruedExpenses,2.31,,,2022,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,169.67,,,2022,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,52.53,,,2022,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,384.00,,,2022,Annual
Total Current Liabilities ,TotalCurrentLiabilities,1269.43,,,2022,Annual
Long Term Debt ,LongTermDebt,776.16,,,2022,Annual
Capital Lease Obligations ,CapitalLeaseObligations,256.57,,,2022,Annual
Total Long Term Debt ,TotalLongTermDebt,1032.74,,,2022,Annual
Total Debt ,TotalDebt,1254.93,,,2022,Annual
Deferred Income Tax ,DeferredIncomeTax,381.22,,,2022,Annual
Minority Interest ,MinorityInterest,830.01,,,2022,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,2193.11,,,2022,Annual
Total Liabilities ,TotalLiabilities,5706.51,,,2022,Annual
Common Stock Total ,CommonStockTotal,754.96,,,2022,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,7215.19,,,2022,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),-1635.73,,,2022,Annual
Other Equity Total ,OtherEquityTotal,-156.18,,,2022,Annual
Total Equity ,TotalEquity,6178.24,,,2022,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,11884.75,,,2022,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,75.50,,,2022,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,22.69,,,2022,Annual
period Length ,periodLength,0.00,,,2022,Annual
