displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash Equivalents ,CashEquivalents,261.23,,,2021,Annual
Short Term Investments ,ShortTermInvestments,155.21,,,2021,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,416.45,,,2021,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,476.83,,,2021,Annual
Total Receivables Net ,TotalReceivablesNet,500.33,,,2021,Annual
Total Inventory ,TotalInventory,89.38,,,2021,Annual
Prepaid Expenses ,PrepaidExpenses,24.71,,,2021,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,5.94,,,2021,Annual
Total Current Assets ,TotalCurrentAssets,1036.80,,,2021,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,6135.60,,,2021,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-1120.23,,,2021,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,5178.51,,,2021,Annual
Goodwill Net ,GoodwillNet,3721.71,,,2021,Annual
Intangibles Net ,IntangiblesNet,63.78,,,2021,Annual
Long Term Investments ,LongTermInvestments,186.03,,,2021,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,546.56,,,2021,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,421.29,,,2021,Annual
Total Assets ,TotalAssets,11154.69,,,2021,Annual
Accounts Payable ,AccountsPayable,548.20,,,2021,Annual
Accrued Expenses ,AccruedExpenses,2.51,,,2021,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,179.63,,,2021,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,151.61,,,2021,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,351.09,,,2021,Annual
Total Current Liabilities ,TotalCurrentLiabilities,1233.04,,,2021,Annual
Long Term Debt ,LongTermDebt,965.28,,,2021,Annual
Capital Lease Obligations ,CapitalLeaseObligations,234.03,,,2021,Annual
Total Long Term Debt ,TotalLongTermDebt,1199.31,,,2021,Annual
Total Debt ,TotalDebt,1530.55,,,2021,Annual
Deferred Income Tax ,DeferredIncomeTax,288.73,,,2021,Annual
Minority Interest ,MinorityInterest,598.00,,,2021,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,1715.80,,,2021,Annual
Total Liabilities ,TotalLiabilities,5034.88,,,2021,Annual
Common Stock Total ,CommonStockTotal,754.96,,,2021,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,7215.19,,,2021,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),-1742.17,,,2021,Annual
Other Equity Total ,OtherEquityTotal,-108.17,,,2021,Annual
Total Equity ,TotalEquity,6119.81,,,2021,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,11154.69,,,2021,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,75.50,,,2021,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,30.92,,,2021,Annual
period Length ,periodLength,0.00,,,2021,Annual
