displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,4469.36,,,2019,Annual
Total Revenue ,TotalRevenue,4469.36,,,2019,Annual
Costof Revenue Total ,CostofRevenueTotal,1115.72,,,2019,Annual
Gross Profit ,GrossProfit,3353.64,,,2019,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,3107.42,,,2019,Annual
Depreciation/ Amortization ,Depreciation/Amortization,231.81,,,2019,Annual
Unusual Expense( Income) ,UnusualExpense(Income),224.71,,,2019,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,7.24,,,2019,Annual
Total Operating Expense ,TotalOperatingExpense,4686.90,,,2019,Annual
Operating Income ,OperatingIncome,-217.54,,,2019,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,158.39,,,2019,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-6.19,,,2019,Annual
Other Net ,OtherNet,-44.76,,,2019,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,-110.10,,,2019,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,113.61,,,2019,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,-223.71,,,2019,Annual
Minority Interest ,MinorityInterest,-75.22,,,2019,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,-298.94,,,2019,Annual
Net Income ,NetIncome,-298.94,,,2019,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,-298.94,,,2019,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,-298.94,,,2019,Annual
Diluted Net Income ,DilutedNetIncome,-298.94,,,2019,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,80.79,,,2019,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,-3.70,,,2019,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,-1.84,,,2019,Annual
period Length ,periodLength,12,,,2019,Annual
period Type ,periodType,Months,,,2019,Annual
