displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash Equivalents ,CashEquivalents,141.08,,,2023,Annual
Short Term Investments ,ShortTermInvestments,225.21,,,2023,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,366.29,,,2023,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,587.71,,,2023,Annual
Total Receivables Net ,TotalReceivablesNet,593.08,,,2023,Annual
Total Inventory ,TotalInventory,145.51,,,2023,Annual
Prepaid Expenses ,PrepaidExpenses,24.72,,,2023,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,276.76,,,2023,Annual
Total Current Assets ,TotalCurrentAssets,1406.35,,,2023,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,6291.37,,,2023,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-1441.80,,,2023,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,5077.30,,,2023,Annual
Goodwill Net ,GoodwillNet,4140.99,,,2023,Annual
Intangibles Net ,IntangiblesNet,435.93,,,2023,Annual
Long Term Investments ,LongTermInvestments,210.30,,,2023,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,761.10,,,2023,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,401.62,,,2023,Annual
Total Assets ,TotalAssets,12433.60,,,2023,Annual
Accounts Payable ,AccountsPayable,714.29,,,2023,Annual
Accrued Expenses ,AccruedExpenses,1.73,,,2023,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,102.87,,,2023,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,68.00,,,2023,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,538.99,,,2023,Annual
Total Current Liabilities ,TotalCurrentLiabilities,1425.88,,,2023,Annual
Long Term Debt ,LongTermDebt,566.65,,,2023,Annual
Capital Lease Obligations ,CapitalLeaseObligations,188.20,,,2023,Annual
Total Long Term Debt ,TotalLongTermDebt,754.85,,,2023,Annual
Total Debt ,TotalDebt,925.72,,,2023,Annual
Deferred Income Tax ,DeferredIncomeTax,410.73,,,2023,Annual
Minority Interest ,MinorityInterest,858.13,,,2023,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,1741.75,,,2023,Annual
Total Liabilities ,TotalLiabilities,5191.34,,,2023,Annual
Common Stock Total ,CommonStockTotal,754.96,,,2023,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,7215.19,,,2023,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),-571.55,,,2023,Annual
Other Equity Total ,OtherEquityTotal,-156.34,,,2023,Annual
Total Equity ,TotalEquity,7242.26,,,2023,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,12433.60,,,2023,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,75.50,,,2023,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,35.30,,,2023,Annual
period Length ,periodLength,0.00,,,2023,Annual
