displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Revenue ,Revenue,859362.73,,,2025,Annual
Total Revenue ,TotalRevenue,859362.73,,,2025,Annual
Costof Revenue Total ,CostofRevenueTotal,758042.42,,,2025,Annual
Gross Profit ,GrossProfit,101320.31,,,2025,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,10879.86,,,2025,Annual
Depreciation/ Amortization ,Depreciation/Amortization,16777.34,,,2025,Annual
Unusual Expense( Income) ,UnusualExpense(Income),-1618.05,,,2025,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,54229.94,,,2025,Annual
Total Operating Expense ,TotalOperatingExpense,838311.51,,,2025,Annual
Operating Income ,OperatingIncome,21051.22,,,2025,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-7501.50,,,2025,Annual
Other Net ,OtherNet,3513.73,,,2025,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,17063.45,,,2025,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,3274.62,,,2025,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,13788.83,,,2025,Annual
Minority Interest ,MinorityInterest,-190.99,,,2025,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,13597.84,,,2025,Annual
Net Income ,NetIncome,13597.84,,,2025,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,13597.84,,,2025,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,13597.84,,,2025,Annual
Diluted Net Income ,DilutedNetIncome,13597.84,,,2025,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,1377.69,,,2025,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,9.87,,,2025,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,3.00,,,2025,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,8.92,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
