displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,-7177.01,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,10273.39,,,2020,Annual
Non- Cash Items ,Non-CashItems,1241.82,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,2808.05,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,7146.25,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-32177.43,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,3076.67,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-29100.76,,,2020,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-4393.85,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-5803.18,,,2020,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,32653.06,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,22456.03,,,2020,Annual
Net Changein Cash ,NetChangeinCash,501.52,,,2020,Annual
Cash Interest Paid ,CashInterestPaid,4393.85,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,2150.51,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
