displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,16929.45,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,1369.64,,,2020,Annual
Non- Cash Items ,Non-CashItems,6429.87,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,54835.79,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,79564.75,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-1873.45,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-40434.98,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-42308.43,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-886.38,,,2020,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,549.32,,,2020,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,3329.24,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,2992.18,,,2020,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,213.52,,,2020,Annual
Net Changein Cash ,NetChangeinCash,40462.03,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,2391.89,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
