displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,914472.00,,,2024,Annual
Total Revenue ,TotalRevenue,914472.00,,,2024,Annual
Costof Revenue Total ,CostofRevenueTotal,630900.00,,,2024,Annual
Gross Profit ,GrossProfit,283572.00,,,2024,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,119297.00,,,2024,Annual
Depreciation/ Amortization ,Depreciation/Amortization,50832.00,,,2024,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,1668.00,,,2024,Annual
Total Operating Expense ,TotalOperatingExpense,802697.00,,,2024,Annual
Operating Income ,OperatingIncome,111775.00,,,2024,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-9922,,,2024,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-265,,,2024,Annual
Other Net ,OtherNet,3139.00,,,2024,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,104727.00,,,2024,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,25707.00,,,2024,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,79020.00,,,2024,Annual
Minority Interest ,MinorityInterest,-9399,,,2024,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,69621.00,,,2024,Annual
Total Extraordinary Items ,TotalExtraordinaryItems,0.00,,,2024,Annual
Net Income ,NetIncome,69621.00,,,2024,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,69621.00,,,2024,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,69621.00,,,2024,Annual
Diluted Net Income ,DilutedNetIncome,69621.00,,,2024,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,1353.25,,,2024,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,51.45,,,2024,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,5.00,,,2024,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,51.60,,,2024,Annual
period Length ,periodLength,12,,,2024,Annual
period Type ,periodType,Months,,,2024,Annual
