displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,55461.00,,,2021,Annual
Depreciation/ Depletion ,Depreciation/Depletion,26572.00,,,2021,Annual
Non- Cash Items ,Non-CashItems,-1904,,,2021,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-53920,,,2021,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,26209.00,,,2021,Annual
Capital Expenditures ,CapitalExpenditures,-105837,,,2021,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-35797,,,2021,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-141634,,,2021,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,177340.00,,,2021,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-3921,,,2021,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,13215.00,,,2021,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-84732,,,2021,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,101902.00,,,2021,Annual
Net Changein Cash ,NetChangeinCash,-13523,,,2021,Annual
Cash Interest Paid ,CashInterestPaid,18340.00,,,2021,Annual
Cash Taxes Paid ,CashTaxesPaid,3213.00,,,2021,Annual
period Length ,periodLength,12,,,2021,Annual
period Type ,periodType,Months,,,2021,Annual
