displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,8890.00,,,2021,Annual
Short Term Investments ,ShortTermInvestments,165852.00,,,2021,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,174742.00,,,2021,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,19014.00,,,2021,Annual
Total Receivables Net ,TotalReceivablesNet,99051.00,,,2021,Annual
Total Inventory ,TotalInventory,81672.00,,,2021,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,17546.00,,,2021,Annual
Total Current Assets ,TotalCurrentAssets,373011.00,,,2021,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,617640.00,,,2021,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-166574,,,2021,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,522237.00,,,2021,Annual
Goodwill Net ,GoodwillNet,10212.00,,,2021,Annual
Intangibles Net ,IntangiblesNet,134762.00,,,2021,Annual
Long Term Investments ,LongTermInvestments,212382.00,,,2021,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,23271.00,,,2021,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,45337.00,,,2021,Annual
Total Assets ,TotalAssets,1321212.00,,,2021,Annual
Accounts Payable ,AccountsPayable,108897.00,,,2021,Annual
Accrued Expenses ,AccruedExpenses,4129.00,,,2021,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,60081.00,,,2021,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,29413.00,,,2021,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,75048.00,,,2021,Annual
Total Current Liabilities ,TotalCurrentLiabilities,277568.00,,,2021,Annual
Long Term Debt ,LongTermDebt,163683.00,,,2021,Annual
Capital Lease Obligations ,CapitalLeaseObligations,6948.00,,,2021,Annual
Total Long Term Debt ,TotalLongTermDebt,170631.00,,,2021,Annual
Total Debt ,TotalDebt,260125.00,,,2021,Annual
Deferred Income Tax ,DeferredIncomeTax,37001.00,,,2021,Annual
Minority Interest ,MinorityInterest,99260.00,,,2021,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,36580.00,,,2021,Annual
Total Liabilities ,TotalLiabilities,621040.00,,,2021,Annual
Common Stock Total ,CommonStockTotal,6445.00,,,2021,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,114351.00,,,2021,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),467203.00,,,2021,Annual
Other Equity Total ,OtherEquityTotal,112173.00,,,2021,Annual
Total Equity ,TotalEquity,700172.00,,,2021,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,1321212.00,,,2021,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,1267.89,,,2021,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,437.89,,,2021,Annual
period Length ,periodLength,0.00,,,2021,Annual
