displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,611645.00,,,2020,Annual
Total Revenue ,TotalRevenue,611645.00,,,2020,Annual
Costof Revenue Total ,CostofRevenueTotal,441271.00,,,2020,Annual
Gross Profit ,GrossProfit,170374.00,,,2020,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,79244.00,,,2020,Annual
Depreciation/ Amortization ,Depreciation/Amortization,22203.00,,,2020,Annual
Unusual Expense( Income) ,UnusualExpense(Income),4455.00,,,2020,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,2403.00,,,2020,Annual
Total Operating Expense ,TotalOperatingExpense,549576.00,,,2020,Annual
Operating Income ,OperatingIncome,62069.00,,,2020,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-11672,,,2020,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,1819.00,,,2020,Annual
Other Net ,OtherNet,1390.00,,,2020,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,53606.00,,,2020,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,13726.00,,,2020,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,39880.00,,,2020,Annual
Minority Interest ,MinorityInterest,-526,,,2020,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,39354.00,,,2020,Annual
Net Income ,NetIncome,39354.00,,,2020,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,39354.00,,,2020,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,39354.00,,,2020,Annual
Diluted Net Income ,DilutedNetIncome,39354.00,,,2020,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,1251.44,,,2020,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,31.45,,,2020,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,3.25,,,2020,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,33.01,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
