displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,717635.00,,,2022,Annual
Total Revenue ,TotalRevenue,717635.00,,,2022,Annual
Costof Revenue Total ,CostofRevenueTotal,520403.00,,,2022,Annual
Gross Profit ,GrossProfit,197232.00,,,2022,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,87482.00,,,2022,Annual
Depreciation/ Amortization ,Depreciation/Amortization,29782.00,,,2022,Annual
Unusual Expense( Income) ,UnusualExpense(Income),-2836,,,2022,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,729.00,,,2022,Annual
Total Operating Expense ,TotalOperatingExpense,635560.00,,,2022,Annual
Operating Income ,OperatingIncome,82075.00,,,2022,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-793,,,2022,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-135,,,2022,Annual
Other Net ,OtherNet,1007.00,,,2022,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,82154.00,,,2022,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,15970.00,,,2022,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,66184.00,,,2022,Annual
Minority Interest ,MinorityInterest,-7140,,,2022,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,59044.00,,,2022,Annual
Total Extraordinary Items ,TotalExtraordinaryItems,1661.00,,,2022,Annual
Net Income ,NetIncome,60705.00,,,2022,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,59044.00,,,2022,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,60705.00,,,2022,Annual
Diluted Net Income ,DilutedNetIncome,60705.00,,,2022,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,1336.33,,,2022,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,44.18,,,2022,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,4.00,,,2022,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,42.56,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
