displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,106017.00,,,2025,Annual
Depreciation/ Depletion ,Depreciation/Depletion,53136.00,,,2025,Annual
Non- Cash Items ,Non-CashItems,7751.00,,,2025,Annual
Changesin Working Capital ,ChangesinWorkingCapital,11799.00,,,2025,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,178703.00,,,2025,Annual
Capital Expenditures ,CapitalExpenditures,-139967,,,2025,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,2432.00,,,2025,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-137535,,,2025,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-41438,,,2025,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-6766,,,2025,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,22.00,,,2025,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,16291.00,,,2025,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-31891,,,2025,Annual
Net Changein Cash ,NetChangeinCash,9277.00,,,2025,Annual
Cash Interest Paid ,CashInterestPaid,41024.00,,,2025,Annual
Cash Taxes Paid ,CashTaxesPaid,11925.00,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
