displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,3972.00,,,2023,Annual
Short Term Investments ,ShortTermInvestments,157261.00,,,2023,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,161233.00,,,2023,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,28448.00,,,2023,Annual
Total Receivables Net ,TotalReceivablesNet,77463.00,,,2023,Annual
Total Inventory ,TotalInventory,140008.00,,,2023,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,46592.00,,,2023,Annual
Total Current Assets ,TotalCurrentAssets,425296.00,,,2023,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,794544.00,,,2023,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-224041,,,2023,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,687762.00,,,2023,Annual
Goodwill Net ,GoodwillNet,15270.00,,,2023,Annual
Intangibles Net ,IntangiblesNet,315525.00,,,2023,Annual
Long Term Investments ,LongTermInvestments,117087.00,,,2023,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,9254.00,,,2023,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,37237.00,,,2023,Annual
Total Assets ,TotalAssets,1607431.00,,,2023,Annual
Accounts Payable ,AccountsPayable,147172.00,,,2023,Annual
Accrued Expenses ,AccruedExpenses,4058.00,,,2023,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,82258.00,,,2023,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,52728.00,,,2023,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,109527.00,,,2023,Annual
Total Current Liabilities ,TotalCurrentLiabilities,395743.00,,,2023,Annual
Long Term Debt ,LongTermDebt,183176.00,,,2023,Annual
Capital Lease Obligations ,CapitalLeaseObligations,16230.00,,,2023,Annual
Total Long Term Debt ,TotalLongTermDebt,199406.00,,,2023,Annual
Total Debt ,TotalDebt,334392.00,,,2023,Annual
Deferred Income Tax ,DeferredIncomeTax,60324.00,,,2023,Annual
Minority Interest ,MinorityInterest,113009.00,,,2023,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,123077.00,,,2023,Annual
Total Liabilities ,TotalLiabilities,891559.00,,,2023,Annual
Common Stock Total ,CommonStockTotal,6766.00,,,2023,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,99792.00,,,2023,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),562322.00,,,2023,Annual
Other Equity Total ,OtherEquityTotal,46992.00,,,2023,Annual
Total Equity ,TotalEquity,715872.00,,,2023,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,1607431.00,,,2023,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,1353.22,,,2023,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,284.56,,,2023,Annual
period Length ,periodLength,0.00,,,2023,Annual
