displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,94046.00,,,2023,Annual
Depreciation/ Depletion ,Depreciation/Depletion,40303.00,,,2023,Annual
Non- Cash Items ,Non-CashItems,6614.00,,,2023,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-27697,,,2023,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,113266.00,,,2023,Annual
Capital Expenditures ,CapitalExpenditures,-140988,,,2023,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,49753.00,,,2023,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-91235,,,2023,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-21171,,,2023,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-5083,,,2023,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,40.00,,,2023,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,36669.00,,,2023,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,10455.00,,,2023,Annual
Net Changein Cash ,NetChangeinCash,32486.00,,,2023,Annual
Cash Interest Paid ,CashInterestPaid,21650.00,,,2023,Annual
Cash Taxes Paid ,CashTaxesPaid,6297.00,,,2023,Annual
period Length ,periodLength,12,,,2023,Annual
period Type ,periodType,Months,,,2023,Annual
