displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,8820.00,,,2022,Annual
Short Term Investments ,ShortTermInvestments,144080.00,,,2022,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,152900.00,,,2022,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,23640.00,,,2022,Annual
Total Receivables Net ,TotalReceivablesNet,67735.00,,,2022,Annual
Total Inventory ,TotalInventory,107778.00,,,2022,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,18606.00,,,2022,Annual
Total Current Assets ,TotalCurrentAssets,347019.00,,,2022,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,696937.00,,,2022,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-196483,,,2022,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,568506.00,,,2022,Annual
Goodwill Net ,GoodwillNet,13009.00,,,2022,Annual
Intangibles Net ,IntangiblesNet,218789.00,,,2022,Annual
Long Term Investments ,LongTermInvestments,286146.00,,,2022,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,10820.00,,,2022,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,55376.00,,,2022,Annual
Total Assets ,TotalAssets,1499665.00,,,2022,Annual
Accounts Payable ,AccountsPayable,159330.00,,,2022,Annual
Accrued Expenses ,AccruedExpenses,4141.00,,,2022,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,51586.00,,,2022,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,29682.00,,,2022,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,63923.00,,,2022,Annual
Total Current Liabilities ,TotalCurrentLiabilities,308662.00,,,2022,Annual
Long Term Debt ,LongTermDebt,187699.00,,,2022,Annual
Capital Lease Obligations ,CapitalLeaseObligations,13007.00,,,2022,Annual
Total Long Term Debt ,TotalLongTermDebt,200706.00,,,2022,Annual
Total Debt ,TotalDebt,281974.00,,,2022,Annual
Deferred Income Tax ,DeferredIncomeTax,49644.00,,,2022,Annual
Minority Interest ,MinorityInterest,109499.00,,,2022,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,51669.00,,,2022,Annual
Total Liabilities ,TotalLiabilities,720180.00,,,2022,Annual
Common Stock Total ,CommonStockTotal,6765.00,,,2022,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,114796.00,,,2022,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),523566.00,,,2022,Annual
Other Equity Total ,OtherEquityTotal,134358.00,,,2022,Annual
Total Equity ,TotalEquity,779485.00,,,2022,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,1499665.00,,,2022,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,1353.20,,,2022,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,404.74,,,2022,Annual
period Length ,periodLength,0.00,,,2022,Annual
