displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Revenue ,Revenue,52598.60,,,2022,Annual
Total Revenue ,TotalRevenue,52598.60,,,2022,Annual
Costof Revenue Total ,CostofRevenueTotal,22930.53,,,2022,Annual
Gross Profit ,GrossProfit,29668.07,,,2022,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,16879.11,,,2022,Annual
Depreciation/ Amortization ,Depreciation/Amortization,2677.81,,,2022,Annual
Unusual Expense( Income) ,UnusualExpense(Income),0.00,,,2022,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,1243.76,,,2022,Annual
Total Operating Expense ,TotalOperatingExpense,43731.21,,,2022,Annual
Operating Income ,OperatingIncome,8867.39,,,2022,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-522.54,,,2022,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,3.22,,,2022,Annual
Other Net ,OtherNet,16.33,,,2022,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,8364.40,,,2022,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1190.06,,,2022,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,7174.34,,,2022,Annual
Minority Interest ,MinorityInterest,10.05,,,2022,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,7184.39,,,2022,Annual
Total Extraordinary Items ,TotalExtraordinaryItems,159.92,,,2022,Annual
Net Income ,NetIncome,7344.31,,,2022,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,7184.39,,,2022,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,7344.31,,,2022,Annual
Diluted Net Income ,DilutedNetIncome,7344.31,,,2022,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,28.85,,,2022,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,248.98,,,2022,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,38.00,,,2022,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,248.89,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
