displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Revenue ,Revenue,70908.14,,,2024,Annual
Total Revenue ,TotalRevenue,70908.14,,,2024,Annual
Costof Revenue Total ,CostofRevenueTotal,33606.45,,,2024,Annual
Gross Profit ,GrossProfit,37301.69,,,2024,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,22599.13,,,2024,Annual
Depreciation/ Amortization ,Depreciation/Amortization,3145.30,,,2024,Annual
Unusual Expense( Income) ,UnusualExpense(Income),72.00,,,2024,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,1735.00,,,2024,Annual
Total Operating Expense ,TotalOperatingExpense,61157.88,,,2024,Annual
Operating Income ,OperatingIncome,9750.26,,,2024,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-320.40,,,2024,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,0.67,,,2024,Annual
Other Net ,OtherNet,-8.31,,,2024,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,9422.22,,,2024,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,2418.26,,,2024,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,7003.96,,,2024,Annual
Minority Interest ,MinorityInterest,1.04,,,2024,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,7005.00,,,2024,Annual
Net Income ,NetIncome,7005.00,,,2024,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,7005.00,,,2024,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,7005.00,,,2024,Annual
Diluted Net Income ,DilutedNetIncome,7005.00,,,2024,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,28.84,,,2024,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,242.87,,,2024,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,70.00,,,2024,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,244.71,,,2024,Annual
period Length ,periodLength,12,,,2024,Annual
period Type ,periodType,Months,,,2024,Annual
