displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,4243.92,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,1680.28,,,2020,Annual
Non- Cash Items ,Non-CashItems,1336.25,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,142.87,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,7403.32,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-3621.41,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,2870.99,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-750.42,,,2020,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-1971.40,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-699.93,,,2020,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,-1972.40,,,2020,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,388.10,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-4255.63,,,2020,Annual
Net Changein Cash ,NetChangeinCash,2397.27,,,2020,Annual
Cash Interest Paid ,CashInterestPaid,1923.87,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,849.57,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
