displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,12549.60,,,2021,Annual
Total Revenue ,TotalRevenue,12549.60,,,2021,Annual
Costof Revenue Total ,CostofRevenueTotal,3116.99,,,2021,Annual
Gross Profit ,GrossProfit,9432.61,,,2021,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,1332.23,,,2021,Annual
Depreciation/ Amortization ,Depreciation/Amortization,2107.34,,,2021,Annual
Unusual Expense( Income) ,UnusualExpense(Income),-9.79,,,2021,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,30.90,,,2021,Annual
Total Operating Expense ,TotalOperatingExpense,6577.67,,,2021,Annual
Operating Income ,OperatingIncome,5971.93,,,2021,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,302.20,,,2021,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-3.55,,,2021,Annual
Other Net ,OtherNet,21.43,,,2021,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,6292.01,,,2021,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1243.27,,,2021,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,5048.74,,,2021,Annual
Minority Interest ,MinorityInterest,-54.44,,,2021,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,4994.30,,,2021,Annual
Net Income ,NetIncome,4994.30,,,2021,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,4994.30,,,2021,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,4994.30,,,2021,Annual
Diluted Net Income ,DilutedNetIncome,4994.30,,,2021,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,203.18,,,2021,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,24.58,,,2021,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,5.00,,,2021,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,24.56,,,2021,Annual
period Length ,periodLength,12,,,2021,Annual
period Type ,periodType,Months,,,2021,Annual
