displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,1111.31,,,2025,Annual
Cash Equivalents ,CashEquivalents,2295.01,,,2025,Annual
Short Term Investments ,ShortTermInvestments,2666.30,,,2025,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,6072.62,,,2025,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,5143.28,,,2025,Annual
Total Receivables Net ,TotalReceivablesNet,10242.86,,,2025,Annual
Total Inventory ,TotalInventory,521.80,,,2025,Annual
Prepaid Expenses ,PrepaidExpenses,175.51,,,2025,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,1744.58,,,2025,Annual
Total Current Assets ,TotalCurrentAssets,18757.37,,,2025,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,99106.19,,,2025,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-18942.03,,,2025,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,80164.16,,,2025,Annual
Goodwill Net ,GoodwillNet,7093.59,,,2025,Annual
Intangibles Net ,IntangiblesNet,12605.51,,,2025,Annual
Long Term Investments ,LongTermInvestments,7000.24,,,2025,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,6982.01,,,2025,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,2729.35,,,2025,Annual
Total Assets ,TotalAssets,135332.23,,,2025,Annual
Accounts Payable ,AccountsPayable,6127.84,,,2025,Annual
Accrued Expenses ,AccruedExpenses,607.31,,,2025,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,1011.83,,,2025,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,9222.08,,,2025,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,3969.38,,,2025,Annual
Total Current Liabilities ,TotalCurrentLiabilities,20938.44,,,2025,Annual
Long Term Debt ,LongTermDebt,35830.68,,,2025,Annual
Capital Lease Obligations ,CapitalLeaseObligations,5389.61,,,2025,Annual
Total Long Term Debt ,TotalLongTermDebt,41220.29,,,2025,Annual
Total Debt ,TotalDebt,51454.20,,,2025,Annual
Deferred Income Tax ,DeferredIncomeTax,4653.26,,,2025,Annual
Minority Interest ,MinorityInterest,2537.95,,,2025,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,3546.90,,,2025,Annual
Total Liabilities ,TotalLiabilities,72896.84,,,2025,Annual
Redeemable Preferred Stock Total ,RedeemablePreferredStockTotal,166.53,,,2025,Annual
Common Stock Total ,CommonStockTotal,432.03,,,2025,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,9747.36,,,2025,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),52994.51,,,2025,Annual
Unrealized Gain( Loss) ,UnrealizedGain(Loss),196.19,,,2025,Annual
Other Equity Total ,OtherEquityTotal,-1101.23,,,2025,Annual
Total Equity ,TotalEquity,62435.39,,,2025,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,135332.23,,,2025,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,216.01,,,2025,Annual
Total Preferred Shares Outstanding ,TotalPreferredSharesOutstanding,0.25,,,2025,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,197.07,,,2025,Annual
period Length ,periodLength,0.00,,,2025,Annual
