displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,5717.14,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,3099.30,,,2022,Annual
Non- Cash Items ,Non-CashItems,1805.03,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-412.64,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,10208.83,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-3813.70,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-1468.12,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-5281.82,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-7934.26,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-1026.65,,,2022,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,909.25,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,7465.89,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-585.77,,,2022,Annual
Net Changein Cash ,NetChangeinCash,4341.24,,,2022,Annual
Cash Interest Paid ,CashInterestPaid,2550.51,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,959.72,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
