displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,20851.91,,,2023,Annual
Total Revenue ,TotalRevenue,20851.91,,,2023,Annual
Costof Revenue Total ,CostofRevenueTotal,5442.96,,,2023,Annual
Gross Profit ,GrossProfit,15408.95,,,2023,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,2458.81,,,2023,Annual
Depreciation/ Amortization ,Depreciation/Amortization,3423.24,,,2023,Annual
Unusual Expense( Income) ,UnusualExpense(Income),1304.15,,,2023,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,83.88,,,2023,Annual
Total Operating Expense ,TotalOperatingExpense,12713.04,,,2023,Annual
Operating Income ,OperatingIncome,8138.87,,,2023,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-2886.68,,,2023,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,0.00,,,2023,Annual
Other Net ,OtherNet,236.94,,,2023,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,5489.13,,,2023,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,96.38,,,2023,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,5392.75,,,2023,Annual
Minority Interest ,MinorityInterest,-82.57,,,2023,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,5310.18,,,2023,Annual
Net Income ,NetIncome,5310.18,,,2023,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,5310.18,,,2023,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,5310.18,,,2023,Annual
Diluted Net Income ,DilutedNetIncome,5310.18,,,2023,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,216.01,,,2023,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,24.58,,,2023,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,5.00,,,2023,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,30.51,,,2023,Annual
period Length ,periodLength,12,,,2023,Annual
period Type ,periodType,Months,,,2023,Annual
