displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,8401.34,,,2022,Annual
Cash Equivalents ,CashEquivalents,251.68,,,2022,Annual
Short Term Investments ,ShortTermInvestments,653.47,,,2022,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,9306.49,,,2022,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,3121.59,,,2022,Annual
Total Receivables Net ,TotalReceivablesNet,4924.04,,,2022,Annual
Total Inventory ,TotalInventory,395.64,,,2022,Annual
Prepaid Expenses ,PrepaidExpenses,103.57,,,2022,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,3358.68,,,2022,Annual
Total Current Assets ,TotalCurrentAssets,18088.42,,,2022,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,58580.98,,,2022,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-10297.13,,,2022,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,48283.85,,,2022,Annual
Goodwill Net ,GoodwillNet,6711.43,,,2022,Annual
Intangibles Net ,IntangiblesNet,11580.54,,,2022,Annual
Long Term Investments ,LongTermInvestments,6185.03,,,2022,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,4462.20,,,2022,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,4374.35,,,2022,Annual
Total Assets ,TotalAssets,99685.82,,,2022,Annual
Accounts Payable ,AccountsPayable,2064.30,,,2022,Annual
Accrued Expenses ,AccruedExpenses,571.87,,,2022,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,5374.15,,,2022,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,718.81,,,2022,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,2639.58,,,2022,Annual
Total Current Liabilities ,TotalCurrentLiabilities,11368.71,,,2022,Annual
Long Term Debt ,LongTermDebt,39691.48,,,2022,Annual
Capital Lease Obligations ,CapitalLeaseObligations,1983.78,,,2022,Annual
Total Long Term Debt ,TotalLongTermDebt,41675.26,,,2022,Annual
Total Debt ,TotalDebt,47768.22,,,2022,Annual
Deferred Income Tax ,DeferredIncomeTax,3010.86,,,2022,Annual
Minority Interest ,MinorityInterest,392.77,,,2022,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,1250.00,,,2022,Annual
Total Liabilities ,TotalLiabilities,57697.60,,,2022,Annual
Redeemable Preferred Stock Total ,RedeemablePreferredStockTotal,166.53,,,2022,Annual
Common Stock Total ,CommonStockTotal,422.47,,,2022,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,6151.66,,,2022,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),35112.07,,,2022,Annual
Unrealized Gain( Loss) ,UnrealizedGain(Loss),178.73,,,2022,Annual
Other Equity Total ,OtherEquityTotal,-43.24,,,2022,Annual
Total Equity ,TotalEquity,41988.22,,,2022,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,99685.82,,,2022,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,211.24,,,2022,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,111.39,,,2022,Annual
period Length ,periodLength,0.00,,,2022,Annual
