displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,17118.79,,,2022,Annual
Total Revenue ,TotalRevenue,17118.79,,,2022,Annual
Costof Revenue Total ,CostofRevenueTotal,4772.87,,,2022,Annual
Gross Profit ,GrossProfit,12345.92,,,2022,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,1888.00,,,2022,Annual
Depreciation/ Amortization ,Depreciation/Amortization,3099.30,,,2022,Annual
Unusual Expense( Income) ,UnusualExpense(Income),347.32,,,2022,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,56.06,,,2022,Annual
Total Operating Expense ,TotalOperatingExpense,10163.55,,,2022,Annual
Operating Income ,OperatingIncome,6955.24,,,2022,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-1387.63,,,2022,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-3.52,,,2022,Annual
Other Net ,OtherNet,153.05,,,2022,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,5717.14,,,2022,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,763.96,,,2022,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,4953.18,,,2022,Annual
Minority Interest ,MinorityInterest,-67.15,,,2022,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,4886.03,,,2022,Annual
Net Income ,NetIncome,4886.03,,,2022,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,4886.03,,,2022,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,4886.03,,,2022,Annual
Diluted Net Income ,DilutedNetIncome,4886.03,,,2022,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,215.96,,,2022,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,22.62,,,2022,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,5.00,,,2022,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,24.03,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
