displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,13029.62,,,2025,Annual
Depreciation/ Depletion ,Depreciation/Depletion,4378.93,,,2025,Annual
Non- Cash Items ,Non-CashItems,1653.23,,,2025,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-528.40,,,2025,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,18533.38,,,2025,Annual
Capital Expenditures ,CapitalExpenditures,-8048.92,,,2025,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-1738.35,,,2025,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-9787.27,,,2025,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-2823.45,,,2025,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-1336.28,,,2025,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,386.51,,,2025,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-3142.30,,,2025,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-6915.52,,,2025,Annual
Net Changein Cash ,NetChangeinCash,1830.59,,,2025,Annual
Cash Interest Paid ,CashInterestPaid,2578.50,,,2025,Annual
Cash Taxes Paid ,CashTaxesPaid,1465.04,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
