displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Revenue ,Revenue,21763.34,,,2022,Annual
Total Revenue ,TotalRevenue,21763.34,,,2022,Annual
Costof Revenue Total ,CostofRevenueTotal,9560.75,,,2022,Annual
Gross Profit ,GrossProfit,12202.59,,,2022,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,6908.86,,,2022,Annual
Research Development ,ResearchDevelopment,265.68,,,2022,Annual
Depreciation/ Amortization ,Depreciation/Amortization,987.83,,,2022,Annual
Interest Exp( Inc) Net- Operating Total ,InterestExp(Inc)Net-OperatingTotal,2.25,,,2022,Annual
Unusual Expense( Income) ,UnusualExpense(Income),241.32,,,2022,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,463.91,,,2022,Annual
Total Operating Expense ,TotalOperatingExpense,18430.60,,,2022,Annual
Operating Income ,OperatingIncome,3332.74,,,2022,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,90.83,,,2022,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,8.68,,,2022,Annual
Other Net ,OtherNet,61.02,,,2022,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,3493.27,,,2022,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,933.80,,,2022,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,2559.47,,,2022,Annual
Minority Interest ,MinorityInterest,-29.90,,,2022,Annual
Equity In Affiliates ,EquityInAffiliates,-12.82,,,2022,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,2516.75,,,2022,Annual
Net Income ,NetIncome,2516.75,,,2022,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,2516.75,,,2022,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,2516.75,,,2022,Annual
Diluted Net Income ,DilutedNetIncome,2516.75,,,2022,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,80.74,,,2022,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,31.17,,,2022,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,5.00,,,2022,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,33.28,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
