displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,2178.18,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,1174.65,,,2020,Annual
Non- Cash Items ,Non-CashItems,190.88,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-475.26,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,3068.45,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-1000.01,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,1104.05,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,104.04,,,2020,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-646.48,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-564.26,,,2020,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,21.94,,,2020,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-1760.02,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-2948.82,,,2020,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,10.35,,,2020,Annual
Net Changein Cash ,NetChangeinCash,234.02,,,2020,Annual
Cash Interest Paid ,CashInterestPaid,163.52,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,848.25,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
