displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,570.97,,,2019,Annual
Cash Equivalents ,CashEquivalents,344.67,,,2019,Annual
Short Term Investments ,ShortTermInvestments,1576.48,,,2019,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,2492.12,,,2019,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,2570.01,,,2019,Annual
Total Receivables Net ,TotalReceivablesNet,3499.48,,,2019,Annual
Total Inventory ,TotalInventory,961.51,,,2019,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,120.05,,,2019,Annual
Total Current Assets ,TotalCurrentAssets,7073.16,,,2019,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,4207.89,,,2019,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-2507.66,,,2019,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,1700.23,,,2019,Annual
Intangibles Net ,IntangiblesNet,56.23,,,2019,Annual
Long Term Investments ,LongTermInvestments,19081.89,,,2019,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,909.18,,,2019,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,13.72,,,2019,Annual
Total Assets ,TotalAssets,28834.41,,,2019,Annual
Accounts Payable ,AccountsPayable,3786.83,,,2019,Annual
Accrued Expenses ,AccruedExpenses,231.57,,,2019,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,0.00,,,2019,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,855.38,,,2019,Annual
Total Current Liabilities ,TotalCurrentLiabilities,4873.78,,,2019,Annual
Total Long Term Debt ,TotalLongTermDebt,0.00,,,2019,Annual
Total Debt ,TotalDebt,0.00,,,2019,Annual
Deferred Income Tax ,DeferredIncomeTax,542.66,,,2019,Annual
Minority Interest ,MinorityInterest,0.01,,,2019,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,184.15,,,2019,Annual
Total Liabilities ,TotalLiabilities,5600.60,,,2019,Annual
Common Stock Total ,CommonStockTotal,289.37,,,2019,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),22527.54,,,2019,Annual
Unrealized Gain( Loss) ,UnrealizedGain(Loss),74.51,,,2019,Annual
Other Equity Total ,OtherEquityTotal,342.39,,,2019,Annual
Total Equity ,TotalEquity,23233.81,,,2019,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,28834.41,,,2019,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,28.94,,,2019,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,800.98,,,2019,Annual
period Length ,periodLength,0.00,,,2019,Annual
