displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,6692.13,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,246.43,,,2020,Annual
Non- Cash Items ,Non-CashItems,-1775.99,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-1312.13,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,3850.44,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-296.74,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,1852.83,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,1556.09,,,2020,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-1051.41,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-5195.10,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-6246.51,,,2020,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,209.74,,,2020,Annual
Net Changein Cash ,NetChangeinCash,-630.24,,,2020,Annual
Cash Interest Paid ,CashInterestPaid,2.10,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,1677.66,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
