displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,7651.68,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,269.76,,,2022,Annual
Non- Cash Items ,Non-CashItems,-2621.62,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-1102.61,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,4197.21,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-550.75,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,469.89,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-80.86,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-7.35,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-4048.98,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-4056.33,,,2022,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,357.06,,,2022,Annual
Net Changein Cash ,NetChangeinCash,417.08,,,2022,Annual
Cash Interest Paid ,CashInterestPaid,7.35,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,1701.54,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
