displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,30250.83,,,2019,Annual
Total Revenue ,TotalRevenue,30250.83,,,2019,Annual
Costof Revenue Total ,CostofRevenueTotal,22401.90,,,2019,Annual
Gross Profit ,GrossProfit,7848.93,,,2019,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,2460.11,,,2019,Annual
Depreciation/ Amortization ,Depreciation/Amortization,264.08,,,2019,Annual
Interest Exp( Inc) Net- Operating Total ,InterestExp(Inc)Net-OperatingTotal,1.61,,,2019,Annual
Unusual Expense( Income) ,UnusualExpense(Income),-342,,,2019,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,266.31,,,2019,Annual
Total Operating Expense ,TotalOperatingExpense,25052.01,,,2019,Annual
Operating Income ,OperatingIncome,5198.82,,,2019,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,1701.10,,,2019,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,46.64,,,2019,Annual
Other Net ,OtherNet,9.02,,,2019,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,6955.58,,,2019,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,2027.98,,,2019,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,4927.60,,,2019,Annual
Minority Interest ,MinorityInterest,0.01,,,2019,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,4927.61,,,2019,Annual
Net Income ,NetIncome,4927.61,,,2019,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,4927.61,,,2019,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,4927.61,,,2019,Annual
Diluted Net Income ,DilutedNetIncome,4927.61,,,2019,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,28.94,,,2019,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,170.29,,,2019,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,60.00,,,2019,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,160.77,,,2019,Annual
period Length ,periodLength,12,,,2019,Annual
period Type ,periodType,Months,,,2019,Annual
