displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,50994.55,,,2025,Annual
Total Revenue ,TotalRevenue,50994.55,,,2025,Annual
Costof Revenue Total ,CostofRevenueTotal,35259.19,,,2025,Annual
Gross Profit ,GrossProfit,15735.36,,,2025,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,1925.80,,,2025,Annual
Depreciation/ Amortization ,Depreciation/Amortization,414.23,,,2025,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,3341.83,,,2025,Annual
Total Operating Expense ,TotalOperatingExpense,40941.05,,,2025,Annual
Operating Income ,OperatingIncome,10053.50,,,2025,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-1304.38,,,2025,Annual
Other Net ,OtherNet,1474.41,,,2025,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,10223.53,,,2025,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,2687.54,,,2025,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,7535.99,,,2025,Annual
Minority Interest ,MinorityInterest,0.00,,,2025,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,7535.99,,,2025,Annual
Total Extraordinary Items ,TotalExtraordinaryItems,-211.26,,,2025,Annual
Net Income ,NetIncome,7324.73,,,2025,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,7535.99,,,2025,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,7324.73,,,2025,Annual
Diluted Net Income ,DilutedNetIncome,7324.73,,,2025,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,27.96,,,2025,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,269.56,,,2025,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,210.00,,,2025,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,269.56,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
