displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,636.18,,,2022,Annual
Cash Equivalents ,CashEquivalents,861.79,,,2022,Annual
Short Term Investments ,ShortTermInvestments,243.81,,,2022,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,1741.78,,,2022,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,897.49,,,2022,Annual
Total Receivables Net ,TotalReceivablesNet,1896.70,,,2022,Annual
Total Inventory ,TotalInventory,2266.51,,,2022,Annual
Prepaid Expenses ,PrepaidExpenses,77.72,,,2022,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,1152.97,,,2022,Annual
Total Current Assets ,TotalCurrentAssets,7135.68,,,2022,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,3659.69,,,2022,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-1591.50,,,2022,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,2068.19,,,2022,Annual
Goodwill Net ,GoodwillNet,7754.11,,,2022,Annual
Intangibles Net ,IntangiblesNet,2791.93,,,2022,Annual
Long Term Investments ,LongTermInvestments,831.34,,,2022,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,167.01,,,2022,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,369.33,,,2022,Annual
Total Assets ,TotalAssets,21117.59,,,2022,Annual
Accounts Payable ,AccountsPayable,1915.85,,,2022,Annual
Accrued Expenses ,AccruedExpenses,0.00,,,2022,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,712.44,,,2022,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,106.79,,,2022,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,437.54,,,2022,Annual
Total Current Liabilities ,TotalCurrentLiabilities,3172.62,,,2022,Annual
Long Term Debt ,LongTermDebt,241.87,,,2022,Annual
Capital Lease Obligations ,CapitalLeaseObligations,350.91,,,2022,Annual
Total Long Term Debt ,TotalLongTermDebt,592.78,,,2022,Annual
Total Debt ,TotalDebt,1412.01,,,2022,Annual
Deferred Income Tax ,DeferredIncomeTax,776.41,,,2022,Annual
Minority Interest ,MinorityInterest,1151.62,,,2022,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,282.22,,,2022,Annual
Total Liabilities ,TotalLiabilities,5975.65,,,2022,Annual
Common Stock Total ,CommonStockTotal,92.16,,,2022,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,6430.87,,,2022,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),8182.97,,,2022,Annual
Unrealized Gain( Loss) ,UnrealizedGain(Loss),21.86,,,2022,Annual
Other Equity Total ,OtherEquityTotal,414.08,,,2022,Annual
Total Equity ,TotalEquity,15141.94,,,2022,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,21117.59,,,2022,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,93.30,,,2022,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,49.26,,,2022,Annual
period Length ,periodLength,0.00,,,2022,Annual
