displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,1360.41,,,2024,Annual
Cash Equivalents ,CashEquivalents,1076.96,,,2024,Annual
Short Term Investments ,ShortTermInvestments,255.02,,,2024,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,2692.39,,,2024,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,963.88,,,2024,Annual
Total Receivables Net ,TotalReceivablesNet,1808.83,,,2024,Annual
Total Inventory ,TotalInventory,2769.35,,,2024,Annual
Prepaid Expenses ,PrepaidExpenses,107.17,,,2024,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,48.89,,,2024,Annual
Total Current Assets ,TotalCurrentAssets,7426.63,,,2024,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,4430.23,,,2024,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-1775.82,,,2024,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,2654.41,,,2024,Annual
Goodwill Net ,GoodwillNet,10334.28,,,2024,Annual
Intangibles Net ,IntangiblesNet,6344.03,,,2024,Annual
Long Term Investments ,LongTermInvestments,846.69,,,2024,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,192.54,,,2024,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,222.36,,,2024,Annual
Total Assets ,TotalAssets,28020.94,,,2024,Annual
Accounts Payable ,AccountsPayable,2707.15,,,2024,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,2740.93,,,2024,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,108.39,,,2024,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,634.62,,,2024,Annual
Total Current Liabilities ,TotalCurrentLiabilities,6191.09,,,2024,Annual
Long Term Debt ,LongTermDebt,168.35,,,2024,Annual
Capital Lease Obligations ,CapitalLeaseObligations,459.55,,,2024,Annual
Total Long Term Debt ,TotalLongTermDebt,627.90,,,2024,Annual
Total Debt ,TotalDebt,3477.22,,,2024,Annual
Deferred Income Tax ,DeferredIncomeTax,1795.20,,,2024,Annual
Minority Interest ,MinorityInterest,1379.34,,,2024,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,1970.62,,,2024,Annual
Total Liabilities ,TotalLiabilities,11964.15,,,2024,Annual
Common Stock Total ,CommonStockTotal,95.28,,,2024,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,7000.93,,,2024,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),8220.33,,,2024,Annual
Unrealized Gain( Loss) ,UnrealizedGain(Loss),0.00,,,2024,Annual
Other Equity Total ,OtherEquityTotal,740.25,,,2024,Annual
Total Equity ,TotalEquity,16056.79,,,2024,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,28020.94,,,2024,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,96.47,,,2024,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,-6.44,,,2024,Annual
period Length ,periodLength,0.00,,,2024,Annual
