displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,1311.06,,,2021,Annual
Depreciation/ Depletion ,Depreciation/Depletion,254.74,,,2021,Annual
Non- Cash Items ,Non-CashItems,13.57,,,2021,Annual
Changesin Working Capital ,ChangesinWorkingCapital,98.28,,,2021,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,1677.65,,,2021,Annual
Capital Expenditures ,CapitalExpenditures,-210.68,,,2021,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-197.73,,,2021,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-408.41,,,2021,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-56.34,,,2021,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-267.29,,,2021,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-102.40,,,2021,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-426.03,,,2021,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,40.63,,,2021,Annual
Net Changein Cash ,NetChangeinCash,883.84,,,2021,Annual
Cash Interest Paid ,CashInterestPaid,65.41,,,2021,Annual
Cash Taxes Paid ,CashTaxesPaid,106.43,,,2021,Annual
period Length ,periodLength,12,,,2021,Annual
period Type ,periodType,Months,,,2021,Annual
