displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,1455.99,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,278.01,,,2022,Annual
Non- Cash Items ,Non-CashItems,14.81,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-232.10,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,1516.71,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-273.34,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-1048.50,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-1321.84,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-49.09,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-398.19,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-547.49,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-994.77,,,2022,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,3.83,,,2022,Annual
Net Changein Cash ,NetChangeinCash,-796.07,,,2022,Annual
Cash Interest Paid ,CashInterestPaid,62.51,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,235.27,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
