displayName,key,value
Dividend Per Share - 5 year average,dividendperShare5YearAverage,28.00
Cash Flow per share  - trailing 12 month,cashFlowPerShareTrailing12Month,288.51
Free Cash Flow per share - trailing 12 month,freeCashFlowpersharetrailing12month,
Cash Flow per share - most recent fiscal year,cashflowPerShareMostRecentFiscalYear,284.69
Book value (tangible) per share - most recent quarter,bookValueTangibleperSharemostRecentQuarter,1539.71
Cash per share - most recent quarter,cashPerShareMostRecentQuarter,218.16
EPS including extraordinary items - trailing 12 month,ePSIncludingExtraOrdinaryItemsTrailing12Month,268.26
EPS including extraordinary items - most recent fiscal year,ePSIncludingExtraordinaryItemsMostRecentFiscalYear,268.20
EBITD per share - trailing 12 month,eBITDPerShareTrailing12Month,495.42
Revenue/share - trailing 12 month,rRevenuePerShareTrailing12onth,1129.53
EPS excluding extraordinary items - trailing 12 month,eEPSExcludingExtraordinaryIitemsTrailing12onth,268.26
EPS Basic excluding extraordinary items - most recent fiscal year,ePSBasicExcludingExtraordinaryItemsMostRecentFiscalYear,268.94
EPS Basic excluding extraordinary items - trailing 12 month,ePSBasicExcludingExtraordinaryItemsItrailing12Month,272.89
Book value per share - most recent fiscal year,bookValuePerShare MostRecentFiscalYear,1557.52
Book value per share - most recent quarter,bookValuePerShareMostRecentQuarter,1557.52
Dividend per share - most recent fiscal year,dividendPerShare MostRecentFiscalYear,44.00
Revenue/share - most recent fiscal year,revenuePerShareMostRecentFiscalYear,1114.60
EPS Normalized - most recent fiscal year,ePSNormalizedMostRecentFiscalYear,365.79
Book value (tangible) per share - most recent fiscal year,bookValuePerShareMostRecentFiscalYear,1539.71
Dividends per share - trailing 12 month,dividendsPerShareTrailing12Month,44.00
EPS excluding extraordinary items - most recent fiscal year,eEPSExcludingExtraordinaryItemsMmostRecentFiscal yea,268.20
Cash per share - most recent fiscal year,cashPerShareMostRecentFiscalYear,218.16
