displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Revenue ,Revenue,41410.16,,,2023,Annual
Total Revenue ,TotalRevenue,41410.16,,,2023,Annual
Costof Revenue Total ,CostofRevenueTotal,14408.48,,,2023,Annual
Gross Profit ,GrossProfit,27001.68,,,2023,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,7752.35,,,2023,Annual
Depreciation/ Amortization ,Depreciation/Amortization,485.38,,,2023,Annual
Unusual Expense( Income) ,UnusualExpense(Income),3189.65,,,2023,Annual
Total Operating Expense ,TotalOperatingExpense,25835.86,,,2023,Annual
Operating Income ,OperatingIncome,15574.30,,,2023,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-40.54,,,2023,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-13.33,,,2023,Annual
Other Net ,OtherNet,7.43,,,2023,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,15527.86,,,2023,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,4020.17,,,2023,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,11507.69,,,2023,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,11507.69,,,2023,Annual
Net Income ,NetIncome,11507.69,,,2023,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,11507.69,,,2023,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,11507.69,,,2023,Annual
Dilution Adjustment ,DilutionAdjustment,0.00,,,2023,Annual
Diluted Net Income ,DilutedNetIncome,11507.69,,,2023,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,60.70,,,2023,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,189.57,,,2023,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,30.00,,,2023,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,228.67,,,2023,Annual
period Length ,periodLength,12,,,2023,Annual
period Type ,periodType,Months,,,2023,Annual
