displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,38152.54,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,1276.77,,,2020,Annual
Non- Cash Items ,Non-CashItems,4269.14,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-60567.54,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,-16869.09,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-1635.87,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,18.95,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-1616.92,,,2020,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,74.85,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-6630.58,,,2020,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,1848.68,,,2020,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,29101.54,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,24394.50,,,2020,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,213.99,,,2020,Annual
Net Changein Cash ,NetChangeinCash,6122.47,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,10877.37,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
