displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,31907.56,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,3661.56,,,2020,Annual
Non- Cash Items ,Non-CashItems,2898.43,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-14539.02,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,23928.53,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-3065.01,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-258.68,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-3323.69,,,2020,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-3066.30,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,0.00,,,2020,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,0.00,,,2020,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,8495.82,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,5429.52,,,2020,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,2768.64,,,2020,Annual
Net Changein Cash ,NetChangeinCash,28803.00,,,2020,Annual
Cash Interest Paid ,CashInterestPaid,4908.09,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,14859.49,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
