displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,104909.48,,,2025,Annual
Depreciation/ Depletion ,Depreciation/Depletion,3991.48,,,2025,Annual
Non- Cash Items ,Non-CashItems,11380.41,,,2025,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-71795.08,,,2025,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,48486.29,,,2025,Annual
Capital Expenditures ,CapitalExpenditures,-5637.22,,,2025,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,2.48,,,2025,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-5634.74,,,2025,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-7908.59,,,2025,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-12226.72,,,2025,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,0.13,,,2025,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,6396.10,,,2025,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-13739.08,,,2025,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,2248.17,,,2025,Annual
Net Changein Cash ,NetChangeinCash,31360.64,,,2025,Annual
Cash Interest Paid ,CashInterestPaid,10270.90,,,2025,Annual
Cash Taxes Paid ,CashTaxesPaid,33761.45,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
