displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,2857.32,,,2021,Annual
Depreciation/ Depletion ,Depreciation/Depletion,391.02,,,2021,Annual
Non- Cash Items ,Non-CashItems,-111.99,,,2021,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-900.35,,,2021,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,2236.00,,,2021,Annual
Capital Expenditures ,CapitalExpenditures,-734.84,,,2021,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-1185.49,,,2021,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-1920.33,,,2021,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-9.46,,,2021,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-1928.31,,,2021,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-82.20,,,2021,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-2019.97,,,2021,Annual
Net Changein Cash ,NetChangeinCash,-1704.30,,,2021,Annual
Cash Interest Paid ,CashInterestPaid,9.46,,,2021,Annual
Cash Taxes Paid ,CashTaxesPaid,728.60,,,2021,Annual
period Length ,periodLength,12,,,2021,Annual
period Type ,periodType,Months,,,2021,Annual
