displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,5288.87,,,2024,Annual
Depreciation/ Depletion ,Depreciation/Depletion,537.78,,,2024,Annual
Non- Cash Items ,Non-CashItems,-104.22,,,2024,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-1547.64,,,2024,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,4174.79,,,2024,Annual
Capital Expenditures ,CapitalExpenditures,-1882.67,,,2024,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,645.25,,,2024,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-1237.42,,,2024,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-26,,,2024,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-3008.18,,,2024,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-100.74,,,2024,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-3134.92,,,2024,Annual
Net Changein Cash ,NetChangeinCash,-197.55,,,2024,Annual
Cash Interest Paid ,CashInterestPaid,26.00,,,2024,Annual
Cash Taxes Paid ,CashTaxesPaid,1298.76,,,2024,Annual
period Length ,periodLength,15,,,2024,Annual
period Type ,periodType,Months,,,2024,Annual
