displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,12368.90,,,2019,Annual
Total Revenue ,TotalRevenue,12368.90,,,2019,Annual
Costof Revenue Total ,CostofRevenueTotal,5859.67,,,2019,Annual
Gross Profit ,GrossProfit,6509.23,,,2019,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,3402.45,,,2019,Annual
Research Development ,ResearchDevelopment,20.08,,,2019,Annual
Depreciation/ Amortization ,Depreciation/Amortization,370.15,,,2019,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,161.23,,,2019,Annual
Total Operating Expense ,TotalOperatingExpense,9813.58,,,2019,Annual
Operating Income ,OperatingIncome,2555.32,,,2019,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,234.75,,,2019,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,1.56,,,2019,Annual
Other Net ,OtherNet,-118.14,,,2019,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,2673.49,,,2019,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,705.05,,,2019,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,1968.44,,,2019,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,1968.44,,,2019,Annual
Net Income ,NetIncome,1968.44,,,2019,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,1968.44,,,2019,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,1968.44,,,2019,Annual
Diluted Net Income ,DilutedNetIncome,1968.44,,,2019,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,96.42,,,2019,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,20.42,,,2019,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,16.20,,,2019,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,20.40,,,2019,Annual
period Length ,periodLength,12,,,2019,Annual
period Type ,periodType,Months,,,2019,Annual
