displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,3255.97,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,403.01,,,2022,Annual
Non- Cash Items ,Non-CashItems,-50.21,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-871.34,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,2737.43,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-549.92,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,158.19,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-391.73,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-18.11,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-2024.73,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-79.90,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-2122.74,,,2022,Annual
Net Changein Cash ,NetChangeinCash,222.96,,,2022,Annual
Cash Interest Paid ,CashInterestPaid,18.11,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,841.15,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
