displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,2673.49,,,2019,Annual
Depreciation/ Depletion ,Depreciation/Depletion,370.15,,,2019,Annual
Non- Cash Items ,Non-CashItems,-238.74,,,2019,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-509.65,,,2019,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,2295.25,,,2019,Annual
Capital Expenditures ,CapitalExpenditures,-154.52,,,2019,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,237.51,,,2019,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,82.99,,,2019,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-616.92,,,2019,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-2950.32,,,2019,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-34.29,,,2019,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-3601.53,,,2019,Annual
Net Changein Cash ,NetChangeinCash,-1223.29,,,2019,Annual
Cash Interest Paid ,CashInterestPaid,10.98,,,2019,Annual
Cash Taxes Paid ,CashTaxesPaid,672.85,,,2019,Annual
period Length ,periodLength,12,,,2019,Annual
period Type ,periodType,Months,,,2019,Annual
