id,headline,intro,byline,date,timeToRead,premiumStory,section,keywords,url,thumbnailimage,listimage,smallimage,bigimage,imagecaption,image_621x414,image_222x148,sliderimages,slidervideos,interactives,body
11749016549313,"Shares to buy for short-term: From RVNL, Tata Power to Glenmark Pharma? experts suggest 6 stocks to buy; do you own any?","Shares to buy for the short term: Experts recommend six stocks for short-term investment. Key recommendations include RVNL, Tata Power, Nestle India and Glenmark Pharmaceuticals, each with specific target prices and stop-loss levels.",Nishant Kumar,"Wed, 04 Jun 2025 11:43 AM IST IST",5,false,Markets,,https://www.livemint.com/market/stock-market-news/shares-to-buy-for-short-term-from-rvnl-tata-power-to-glenmark-pharma-experts-suggest-6-stocks-to-buy-do-you-own-any-11749016549313.html,https://www.livemint.com/lm-img/img/2025/06/04/90x90/Stock_market_today_1681864575689_1749017030410.JPG,https://www.livemint.com/lm-img/img/2025/06/04/90x90/Stock_market_today_1681864575689_1749017030410.JPG,https://www.livemint.com/lm-img/img/2025/06/04/90x90/Stock_market_today_1681864575689_1749017030410.JPG,https://www.livemint.com/lm-img/img/2025/06/04/600x338/Stock_market_today_1681864575689_1749017030410.JPG,Shares to buy for the short term: Experts say one should buy stocks with healthy fundamentals and favourable technical indicators for the short term. ,https://www.livemint.com/lm-img/img/2025/06/04/600x338/Stock_market_today_1681864575689_1749017030410.JPG,https://www.livemint.com/lm-img/img/2025/06/04/600x338/Stock_market_today_1681864575689_1749017030410.JPG,[],[],[],
11748953985519,"Nestle India's on-roll employee count down 3.8% to 8,419 in FY2025 amid capex push","Nestle India's on-roll employee count dropped 3.8 per cent to 8,419 as of the 2024-25 fiscal year amid the FMCG company's plan to increase capex. Nestle India shares closed lower on Tuesday.&nbsp;",,"Tue, 03 Jun 2025 22:09 PM IST IST",2,false,Companies,,https://www.livemint.com/companies/news/nestle-indias-on-roll-employee-count-down-3-8-to-8-419-in-fy2025-amid-capex-investment-plans-11748953985519.html,https://www.livemint.com/lm-img/img/2025/06/03/90x90/NESTLE-WEIGHT-LOSS--0_1734508136209_1748957681269.JPG,https://www.livemint.com/lm-img/img/2025/06/03/90x90/NESTLE-WEIGHT-LOSS--0_1734508136209_1748957681269.JPG,https://www.livemint.com/lm-img/img/2025/06/03/90x90/NESTLE-WEIGHT-LOSS--0_1734508136209_1748957681269.JPG,https://www.livemint.com/lm-img/img/2025/06/03/600x338/NESTLE-WEIGHT-LOSS--0_1734508136209_1748957681269.JPG,"Nestle India's on-roll employees were at 8,419 in the 2024-25 fiscal year, compared to 8,736 employees in the same period a year ago. ",https://www.livemint.com/lm-img/img/2025/06/03/600x338/NESTLE-WEIGHT-LOSS--0_1734508136209_1748957681269.JPG,https://www.livemint.com/lm-img/img/2025/06/03/600x338/NESTLE-WEIGHT-LOSS--0_1734508136209_1748957681269.JPG,[],[],[],
11748950798893,Maggi crisis to capex boom: Narayanan's decade at Nestl� India,Nestl� India?s capex has risen from 1.8% of sales in 2015 to 10% of sales in the year ended March 2025 as the company ramped up its portfolio after the Maggi crisis.,Suneera Tandon,"Tue, 03 Jun 2025 18:23 PM IST IST",3,false,Companies,,https://www.livemint.com/companies/suresh-narayanan-nestle-india-maggi-noodles-crisis-itc-britannia-kitkat-11748950798893.html,https://www.livemint.com/lm-img/img/2025/06/03/90x90/2-0-1365389962-Suresh-Narayanan-0_1679780550907_1748954935803.jpg,https://www.livemint.com/lm-img/img/2025/06/03/90x90/2-0-1365389962-Suresh-Narayanan-0_1679780550907_1748954935803.jpg,https://www.livemint.com/lm-img/img/2025/06/03/90x90/2-0-1365389962-Suresh-Narayanan-0_1679780550907_1748954935803.jpg,https://www.livemint.com/lm-img/img/2025/06/03/600x338/2-0-1365389962-Suresh-Narayanan-0_1679780550907_1748954935803.jpg,"Suresh Narayanan, outgoing chairman and managing director, Nestl� India.",https://www.livemint.com/lm-img/img/2025/06/03/600x338/2-0-1365389962-Suresh-Narayanan-0_1679780550907_1748954935803.jpg,https://www.livemint.com/lm-img/img/2025/06/03/600x338/2-0-1365389962-Suresh-Narayanan-0_1679780550907_1748954935803.jpg,[],[],[],
11748255404964,Nestle India share price edges higher as LIC raises stake in the packaged foods company,"Nestle India's shares rose over 2% after LIC increased its stake to 5.001%, sparking investor interest. Despite a mixed quarterly report, Nestle's stock remains 11% below its 52-week high. LIC's acquisition included 149,000 shares, raising its total to 4,82,24,710 shares.",Pranati Deva,"Mon, 26 May 2025 16:06 PM IST IST",2,false,Markets,,https://www.livemint.com/market/stock-market-news/nestle-india-share-price-edges-higher-as-lic-raises-stake-in-the-packaged-foods-company-11748255404964.html,https://www.livemint.com/lm-img/img/2025/05/26/90x90/Nestle-India-sells-packaged-foods-and-beverages-un_1686829986959_1748255678420.png,https://www.livemint.com/lm-img/img/2025/05/26/90x90/Nestle-India-sells-packaged-foods-and-beverages-un_1686829986959_1748255678420.png,https://www.livemint.com/lm-img/img/2025/05/26/90x90/Nestle-India-sells-packaged-foods-and-beverages-un_1686829986959_1748255678420.png,https://www.livemint.com/lm-img/img/2025/05/26/600x338/Nestle-India-sells-packaged-foods-and-beverages-un_1686829986959_1748255678420.png,Nestle India share price edges higher as LIC raises stake in the packaged foods company,https://www.livemint.com/lm-img/img/2025/05/26/600x338/Nestle-India-sells-packaged-foods-and-beverages-un_1686829986959_1748255678420.png,https://www.livemint.com/lm-img/img/2025/05/26/600x338/Nestle-India-sells-packaged-foods-and-beverages-un_1686829986959_1748255678420.png,[],[],[],
11748246602478,Nestle SA picks up minority stake in Indian pet food company Drools,"This marks the global FMCG major's first investment in India. Financial details were not disclosed, but Drools will remain operationally independent.",Suneera Tandon,"Mon, 26 May 2025 17:47 PM IST IST",3,false,Companies,,https://www.livemint.com/companies/news/nestle-drools-pet-food-investment-indian-pet-food-market-nestle-india-pet-care-purina-india-drools-pet-food-funding-11748246602478.html,https://www.livemint.com/lm-img/img/2025/05/26/90x90/iStock-1572226203_1714280829780_1748248422796.jpg,https://www.livemint.com/lm-img/img/2025/05/26/90x90/iStock-1572226203_1714280829780_1748248422796.jpg,https://www.livemint.com/lm-img/img/2025/05/26/90x90/iStock-1572226203_1714280829780_1748248422796.jpg,https://www.livemint.com/lm-img/img/2025/05/26/600x338/iStock-1572226203_1714280829780_1748248422796.jpg,Pet ownership in India surged during the pandemic as people were confined to their homes. Photo: iStock,https://www.livemint.com/lm-img/img/2025/05/26/600x338/iStock-1572226203_1714280829780_1748248422796.jpg,https://www.livemint.com/lm-img/img/2025/05/26/600x338/iStock-1572226203_1714280829780_1748248422796.jpg,[],[],[],
11748144711725,"Sensex is getting older, wiser ? and a bit more defensive",The upcoming Sensex rebalance will see India's bellwether index embracing a more seasoned cohort of companies,Niti Kiran,"Mon, 26 May 2025 09:20 AM IST IST",2,true,Markets,,https://www.livemint.com/market/stock-market-news/sensex-reshuffle-2025-bharat-electronics-sensex-indusind-bank-exit-sensex-nestle-india-sensex-exit-trent-sensex-entry-11748144711725.html,https://www.livemint.com/lm-img/img/2025/05/25/90x90/PTI05-07-2025-000268B-0_1748156293773_1748156309576.jpg,https://www.livemint.com/lm-img/img/2025/05/25/90x90/PTI05-07-2025-000268B-0_1748156293773_1748156309576.jpg,https://www.livemint.com/lm-img/img/2025/05/25/90x90/PTI05-07-2025-000268B-0_1748156293773_1748156309576.jpg,https://www.livemint.com/lm-img/img/2025/05/25/600x338/PTI05-07-2025-000268B-0_1748156293773_1748156309576.jpg,Operation Sindoor visual displayed on a screen outside the BSE. BEL's inclusion in the Sensex is not merely an index rebalance but a reflection of India's strategic push towards self-reliance in defence and the sector's escalating importance in the nation's economic narrative. (File Photo: PTI),https://www.livemint.com/lm-img/img/2025/05/25/600x338/PTI05-07-2025-000268B-0_1748156293773_1748156309576.jpg,https://www.livemint.com/lm-img/img/2025/05/25/600x338/PTI05-07-2025-000268B-0_1748156293773_1748156309576.jpg,[],[],"[{'interactiveurl': 'http:https://datawrapper.dwcdn.net/IJGHE/full.png'}, {'interactiveurl': 'http:https://datawrapper.dwcdn.net/4urOh/full.png'}, {'interactiveurl': 'http:https://datawrapper.dwcdn.net/L4fIq/full.png'}]",
11747930464149,"BSE Sensex Rejig: Trent, BEL to replace Nestle India, IndusInd Bank on BSE Sensex index from July 23","BSE Sensex Rejig: The rejig marks a shift in the composition of the benchmark index, with Trent and Bharat Electronics being added while FMCG major Nestle India and private sector lender IndusInd Bank will exit the Sensex as part of the reconstitution.",Livemint,"Fri, 23 May 2025 07:44 AM IST IST",1,false,Markets,,https://www.livemint.com/market/stock-market-news/bse-sensex-rejig-trent-bel-to-replace-nestle-india-indusind-bank-on-bse-sensex-index-from-july-23-11747930464149.html,https://www.livemint.com/lm-img/img/2025/05/22/90x90/2-0-722154372-bse-0_1680339011078_1747930711076.jpg,https://www.livemint.com/lm-img/img/2025/05/22/90x90/2-0-722154372-bse-0_1680339011078_1747930711076.jpg,https://www.livemint.com/lm-img/img/2025/05/22/90x90/2-0-722154372-bse-0_1680339011078_1747930711076.jpg,https://www.livemint.com/lm-img/img/2025/05/22/600x338/2-0-722154372-bse-0_1680339011078_1747930711076.jpg,Signage for the Bombay Stock Exchange (BSE) is displayed next to a bronze bull statue at the entrance to the BSE building in Mumbai; Photographer: Dhiraj Singh/Bloomberg,https://www.livemint.com/lm-img/img/2025/05/22/600x338/2-0-722154372-bse-0_1680339011078_1747930711076.jpg,https://www.livemint.com/lm-img/img/2025/05/22/600x338/2-0-722154372-bse-0_1680339011078_1747930711076.jpg,[],[],[],
11746531988076,Q4 earnings watch: Consumption giants drive revenue but lag in profits,"In the latest edition of Q4FY25 earnings series, Mint explores the financial health of the consumption-focused market leaders compared to the rest of India Inc.&nbsp;",Manjul Paul,"Tue, 06 May 2025 18:09 PM IST IST",2,true,Markets,,https://www.livemint.com/market/stock-market-news/q4-earnings-watch-consumption-giants-drive-revenue-but-lag-in-profits-11746531988076.html,https://www.livemint.com/lm-img/img/2025/05/06/90x90/CONSUMPTION_1746534555835_1746534556108.jpg,https://www.livemint.com/lm-img/img/2025/05/06/90x90/CONSUMPTION_1746534555835_1746534556108.jpg,https://www.livemint.com/lm-img/img/2025/05/06/90x90/CONSUMPTION_1746534555835_1746534556108.jpg,https://www.livemint.com/lm-img/img/2025/05/06/600x338/CONSUMPTION_1746534555835_1746534556108.jpg,"Data shows that 13 consumption-driven companies from the Nifty India Consumption Index, which includes firms deriving over half their revenue from domestic demand, saw their aggregate revenue grow 11.9% year-on-year. (Image: Pixabay)",https://www.livemint.com/lm-img/img/2025/05/06/600x338/CONSUMPTION_1746534555835_1746534556108.jpg,https://www.livemint.com/lm-img/img/2025/05/06/600x338/CONSUMPTION_1746534555835_1746534556108.jpg,[],[],"[{'interactiveurl': 'http:https://datawrapper.dwcdn.net/Xs0kl/full.png'}, {'interactiveurl': 'http:https://datawrapper.dwcdn.net/QdgeU/full.png'}]",
11746002034542,"Q4 earnings live tracker, 26 May: The latest on how India Inc?s biggest companies fared","Watch this page as we bring to you the latest from the ongoing Q4 earnings season, with numbers, charts, and management commentary from India?s biggest listed companies.&nbsp;NTPC, JSW Steel, and Glenmark Pharmaceuticals&nbsp;are among the names that have released their earnings recently.",Niti KiranManjul PaulShuja AsrarShravani Sinha,"Mon, 26 May 2025 13:17 PM IST IST",27,true,Companies,,https://www.livemint.com/companies/company-results/q4-earnings-live-reliance-maruti-results-icici-bank-hul-nestle-tcs-hcltech-wipro-infosys-airtel-nifty-50-sensex-earnings-11746002034542.html,https://www.livemint.com/lm-img/img/2025/04/30/90x90/q4_1746003306766_1746003306936.jpg,https://www.livemint.com/lm-img/img/2025/04/30/90x90/q4_1746003306766_1746003306936.jpg,https://www.livemint.com/lm-img/img/2025/04/30/90x90/q4_1746003306766_1746003306936.jpg,https://www.livemint.com/lm-img/img/2025/04/30/600x338/q4_1746003306766_1746003306936.jpg,"The combined revenue of companies that have reported their March-quarter earnings so far rose 1.8% year-on-year, while aggregate net profit grew over 8%, a Mint analysis showed. (Image: Pixabay)",https://www.livemint.com/lm-img/img/2025/04/30/600x338/q4_1746003306766_1746003306936.jpg,https://www.livemint.com/lm-img/img/2025/04/30/600x338/q4_1746003306766_1746003306936.jpg,[],[],"[{'interactiveurl': 'http:https://datawrapper.dwcdn.net/VMXm8/full.png'}, {'interactiveurl': 'http:https://datawrapper.dwcdn.net/OaigJ/full.png'}, {'interactiveurl': 'http:https://datawrapper.dwcdn.net/eU4Vv/full.png'}]",
11745502904163,Higher input costs dent Nestl� India?s Q4 profit despite revenue growth,"The company witnessed double-digit growth in beverages and confectionery during the quarter, with three out of four product groups delivering healthy growth.",Suneera Tandon,"Fri, 25 Apr 2025 00:38 AM IST IST",2,false,Companies,,https://www.livemint.com/companies/company-results/nestl-india-q4-net-profit-commodity-costs-results-maggi-cerelac-kitkat-nescafe-fmcg-11745502904163.html,https://www.livemint.com/lm-img/img/2025/04/24/90x90/Nestle_1684954101082_1745521630128.jpg,https://www.livemint.com/lm-img/img/2025/04/24/90x90/Nestle_1684954101082_1745521630128.jpg,https://www.livemint.com/lm-img/img/2025/04/24/90x90/Nestle_1684954101082_1745521630128.jpg,https://www.livemint.com/lm-img/img/2025/04/24/600x338/Nestle_1684954101082_1745521630128.jpg,"For FY25, Nestl� India reported total sales of  ?20,077.5 crore, up 3.13% year-on-year. Profit grew 3.7% to  ?3,314.5 crore.",https://www.livemint.com/lm-img/img/2025/04/24/600x338/Nestle_1684954101082_1745521630128.jpg,https://www.livemint.com/lm-img/img/2025/04/24/600x338/Nestle_1684954101082_1745521630128.jpg,[],[],[],
