displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,1934.26,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,1807.81,,,2020,Annual
Non- Cash Items ,Non-CashItems,24.60,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,206.51,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,3973.18,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-1544.77,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-4053.94,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-5598.71,,,2020,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-291.37,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-628.41,,,2020,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,2383.34,,,2020,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,117.50,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,1581.06,,,2020,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,8.44,,,2020,Annual
Net Changein Cash ,NetChangeinCash,-36.03,,,2020,Annual
Cash Interest Paid ,CashInterestPaid,289.25,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,486.18,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
