displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,37.00,,,2023,Annual
Cash Equivalents ,CashEquivalents,-23.55,,,2023,Annual
Short Term Investments ,ShortTermInvestments,3414.25,,,2023,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,3427.70,,,2023,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,1357.68,,,2023,Annual
Total Receivables Net ,TotalReceivablesNet,2309.38,,,2023,Annual
Total Inventory ,TotalInventory,2916.50,,,2023,Annual
Prepaid Expenses ,PrepaidExpenses,13.39,,,2023,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,300.96,,,2023,Annual
Total Current Assets ,TotalCurrentAssets,8967.93,,,2023,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,20501.49,,,2023,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-10298.68,,,2023,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,10202.81,,,2023,Annual
Intangibles Net ,IntangiblesNet,74.67,,,2023,Annual
Long Term Investments ,LongTermInvestments,5308.37,,,2023,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,970.69,,,2023,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,809.47,,,2023,Annual
Total Assets ,TotalAssets,26333.94,,,2023,Annual
Accounts Payable ,AccountsPayable,1196.00,,,2023,Annual
Accrued Expenses ,AccruedExpenses,295.75,,,2023,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,971.60,,,2023,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,1034.54,,,2023,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,3234.23,,,2023,Annual
Total Current Liabilities ,TotalCurrentLiabilities,6732.12,,,2023,Annual
Long Term Debt ,LongTermDebt,580.87,,,2023,Annual
Capital Lease Obligations ,CapitalLeaseObligations,137.66,,,2023,Annual
Total Long Term Debt ,TotalLongTermDebt,718.53,,,2023,Annual
Total Debt ,TotalDebt,2724.67,,,2023,Annual
Minority Interest ,MinorityInterest,40.56,,,2023,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,206.33,,,2023,Annual
Total Liabilities ,TotalLiabilities,7697.54,,,2023,Annual
Common Stock Total ,CommonStockTotal,36.08,,,2023,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,2408.63,,,2023,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),15747.40,,,2023,Annual
Other Equity Total ,OtherEquityTotal,444.29,,,2023,Annual
Total Equity ,TotalEquity,18636.40,,,2023,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,26333.94,,,2023,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,3.61,,,2023,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,5144.50,,,2023,Annual
period Length ,periodLength,0.00,,,2023,Annual
