displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,20520.98,,,2024,Annual
Total Revenue ,TotalRevenue,20520.98,,,2024,Annual
Costof Revenue Total ,CostofRevenueTotal,9347.68,,,2024,Annual
Gross Profit ,GrossProfit,11173.30,,,2024,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,6491.10,,,2024,Annual
Depreciation/ Amortization ,Depreciation/Amortization,1897.32,,,2024,Annual
Unusual Expense( Income) ,UnusualExpense(Income),0.20,,,2024,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,166.30,,,2024,Annual
Total Operating Expense ,TotalOperatingExpense,17902.60,,,2024,Annual
Operating Income ,OperatingIncome,2618.38,,,2024,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,272.69,,,2024,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,9.92,,,2024,Annual
Other Net ,OtherNet,58.21,,,2024,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,2959.20,,,2024,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,563.04,,,2024,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,2396.16,,,2024,Annual
Minority Interest ,MinorityInterest,-0.46,,,2024,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,2395.70,,,2024,Annual
Net Income ,NetIncome,2395.70,,,2024,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,2395.70,,,2024,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,2395.70,,,2024,Annual
Diluted Net Income ,DilutedNetIncome,2395.70,,,2024,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,3.61,,,2024,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,663.98,,,2024,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,55.00,,,2024,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,661.80,,,2024,Annual
period Length ,periodLength,12,,,2024,Annual
period Type ,periodType,Months,,,2024,Annual
