displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,17852.33,,,2023,Annual
Total Revenue ,TotalRevenue,17852.33,,,2023,Annual
Costof Revenue Total ,CostofRevenueTotal,8878.21,,,2023,Annual
Gross Profit ,GrossProfit,8974.12,,,2023,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,5774.04,,,2023,Annual
Depreciation/ Amortization ,Depreciation/Amortization,1660.67,,,2023,Annual
Unusual Expense( Income) ,UnusualExpense(Income),9.89,,,2023,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,236.94,,,2023,Annual
Total Operating Expense ,TotalOperatingExpense,16559.75,,,2023,Annual
Operating Income ,OperatingIncome,1292.58,,,2023,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,187.52,,,2023,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,16.65,,,2023,Annual
Other Net ,OtherNet,-1.71,,,2023,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,1495.04,,,2023,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,225.90,,,2023,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,1269.14,,,2023,Annual
Minority Interest ,MinorityInterest,1.56,,,2023,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,1270.70,,,2023,Annual
Net Income ,NetIncome,1270.70,,,2023,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,1270.70,,,2023,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,1270.70,,,2023,Annual
Diluted Net Income ,DilutedNetIncome,1270.70,,,2023,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,3.61,,,2023,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,352.18,,,2023,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,100.00,,,2023,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,350.59,,,2023,Annual
period Length ,periodLength,12,,,2023,Annual
period Type ,periodType,Months,,,2023,Annual
