displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,12868.39,,,2020,Annual
Total Revenue ,TotalRevenue,12868.39,,,2020,Annual
Costof Revenue Total ,CostofRevenueTotal,4646.28,,,2020,Annual
Gross Profit ,GrossProfit,8222.11,,,2020,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,4256.06,,,2020,Annual
Depreciation/ Amortization ,Depreciation/Amortization,1807.81,,,2020,Annual
Unusual Expense( Income) ,UnusualExpense(Income),2.63,,,2020,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,203.67,,,2020,Annual
Total Operating Expense ,TotalOperatingExpense,10916.45,,,2020,Annual
Operating Income ,OperatingIncome,1951.94,,,2020,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-21.30,,,2020,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,4.03,,,2020,Annual
Other Net ,OtherNet,-0.41,,,2020,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,1934.26,,,2020,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,390.20,,,2020,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,1544.06,,,2020,Annual
Minority Interest ,MinorityInterest,-8.21,,,2020,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,1535.85,,,2020,Annual
Net Income ,NetIncome,1535.85,,,2020,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,1535.85,,,2020,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,1535.85,,,2020,Annual
Diluted Net Income ,DilutedNetIncome,1535.85,,,2020,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,3.53,,,2020,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,435.35,,,2020,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,110.00,,,2020,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,435.03,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
