displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,434.18,,,2021,Annual
Cash Equivalents ,CashEquivalents,37.96,,,2021,Annual
Short Term Investments ,ShortTermInvestments,3913.34,,,2021,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,4385.48,,,2021,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,817.67,,,2021,Annual
Total Receivables Net ,TotalReceivablesNet,1805.70,,,2021,Annual
Total Inventory ,TotalInventory,1806.51,,,2021,Annual
Prepaid Expenses ,PrepaidExpenses,11.85,,,2021,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,177.79,,,2021,Annual
Total Current Assets ,TotalCurrentAssets,8187.33,,,2021,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,14614.10,,,2021,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-7461.56,,,2021,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,7152.54,,,2021,Annual
Intangibles Net ,IntangiblesNet,60.25,,,2021,Annual
Long Term Investments ,LongTermInvestments,4720.83,,,2021,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,493.90,,,2021,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,898.32,,,2021,Annual
Total Assets ,TotalAssets,21513.17,,,2021,Annual
Accounts Payable ,AccountsPayable,882.97,,,2021,Annual
Accrued Expenses ,AccruedExpenses,303.23,,,2021,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,508.70,,,2021,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,305.68,,,2021,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,2442.49,,,2021,Annual
Total Current Liabilities ,TotalCurrentLiabilities,4443.07,,,2021,Annual
Long Term Debt ,LongTermDebt,1331.55,,,2021,Annual
Capital Lease Obligations ,CapitalLeaseObligations,83.95,,,2021,Annual
Total Long Term Debt ,TotalLongTermDebt,1415.50,,,2021,Annual
Total Debt ,TotalDebt,2229.88,,,2021,Annual
Minority Interest ,MinorityInterest,51.16,,,2021,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,206.03,,,2021,Annual
Total Liabilities ,TotalLiabilities,6115.76,,,2021,Annual
Common Stock Total ,CommonStockTotal,36.08,,,2021,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,2408.63,,,2021,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),12853.72,,,2021,Annual
Other Equity Total ,OtherEquityTotal,98.98,,,2021,Annual
Total Equity ,TotalEquity,15397.41,,,2021,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,21513.17,,,2021,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,3.61,,,2021,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,4250.79,,,2021,Annual
period Length ,periodLength,0.00,,,2021,Annual
