displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,44.12,,,2019,Annual
Cash Equivalents ,CashEquivalents,98.08,,,2019,Annual
Short Term Investments ,ShortTermInvestments,233.64,,,2019,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,375.84,,,2019,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,1082.03,,,2019,Annual
Total Receivables Net ,TotalReceivablesNet,2211.65,,,2019,Annual
Total Inventory ,TotalInventory,1982.86,,,2019,Annual
Prepaid Expenses ,PrepaidExpenses,7.86,,,2019,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,141.01,,,2019,Annual
Total Current Assets ,TotalCurrentAssets,4719.22,,,2019,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,11689.03,,,2019,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-4424.42,,,2019,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,7264.61,,,2019,Annual
Intangibles Net ,IntangiblesNet,46.49,,,2019,Annual
Long Term Investments ,LongTermInvestments,2258.02,,,2019,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,565.79,,,2019,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,638.92,,,2019,Annual
Total Assets ,TotalAssets,15493.05,,,2019,Annual
Accounts Payable ,AccountsPayable,538.19,,,2019,Annual
Accrued Expenses ,AccruedExpenses,233.09,,,2019,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,472.67,,,2019,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,20.96,,,2019,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,861.67,,,2019,Annual
Total Current Liabilities ,TotalCurrentLiabilities,2126.58,,,2019,Annual
Long Term Debt ,LongTermDebt,2303.48,,,2019,Annual
Capital Lease Obligations ,CapitalLeaseObligations,5.56,,,2019,Annual
Total Long Term Debt ,TotalLongTermDebt,2309.04,,,2019,Annual
Total Debt ,TotalDebt,2802.67,,,2019,Annual
Deferred Income Tax ,DeferredIncomeTax,0.25,,,2019,Annual
Minority Interest ,MinorityInterest,62.48,,,2019,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,1323.95,,,2019,Annual
Total Liabilities ,TotalLiabilities,5822.30,,,2019,Annual
Common Stock Total ,CommonStockTotal,34.84,,,2019,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,26.53,,,2019,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),9638.97,,,2019,Annual
Other Equity Total ,OtherEquityTotal,-29.59,,,2019,Annual
Total Equity ,TotalEquity,9670.75,,,2019,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,15493.05,,,2019,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,3.48,,,2019,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,2762.64,,,2019,Annual
period Length ,periodLength,0.00,,,2019,Annual
