displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Total Premiums Earned ,TotalPremiumsEarned,38637.19,,,2021,Annual
Net Investment Income ,NetInvestmentIncome,83076.76,,,2021,Annual
Realized Unrealized Gains( Losses) ,RealizedUnrealizedGains(Losses),4939.39,,,2021,Annual
Total Revenue ,TotalRevenue,51884.26,,,2021,Annual
Losses Benefitsand Adjustments Total ,LossesBenefitsandAdjustmentsTotal,65290.44,,,2021,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,5197.31,,,2021,Annual
Depreciation/ Amortization ,Depreciation/Amortization,50.89,,,2021,Annual
Interest Exp( Inc) Net- Operating Total ,InterestExp(Inc)Net-OperatingTotal,26.97,,,2021,Annual
Unusual Expense( Income) ,UnusualExpense(Income),-227.83,,,2021,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,-19807.80,,,2021,Annual
Total Operating Expense ,TotalOperatingExpense,50529.98,,,2021,Annual
Operating Income ,OperatingIncome,1354.28,,,2021,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,1354.28,,,2021,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,-6.59,,,2021,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,1360.87,,,2021,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,1360.87,,,2021,Annual
Net Income ,NetIncome,1360.87,,,2021,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,1360.87,,,2021,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,1360.87,,,2021,Annual
Diluted Net Income ,DilutedNetIncome,1360.87,,,2021,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,202.24,,,2021,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,6.73,,,2021,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,2.02,,,2021,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,6.53,,,2021,Annual
period Length ,periodLength,12,,,2021,Annual
period Type ,periodType,Months,,,2021,Annual
