displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Total Premiums Earned ,TotalPremiumsEarned,32634.80,,,2020,Annual
Net Investment Income ,NetInvestmentIncome,72139.87,,,2020,Annual
Realized Unrealized Gains( Losses) ,RealizedUnrealizedGains(Losses),2583.80,,,2020,Annual
Total Revenue ,TotalRevenue,42432.59,,,2020,Annual
Losses Benefitsand Adjustments Total ,LossesBenefitsandAdjustmentsTotal,22773.59,,,2020,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,4748.93,,,2020,Annual
Depreciation/ Amortization ,Depreciation/Amortization,46.75,,,2020,Annual
Unusual Expense( Income) ,UnusualExpense(Income),728.69,,,2020,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,12820.72,,,2020,Annual
Total Operating Expense ,TotalOperatingExpense,41118.67,,,2020,Annual
Operating Income ,OperatingIncome,1313.92,,,2020,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,1313.92,,,2020,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,16.48,,,2020,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,1297.44,,,2020,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,1297.44,,,2020,Annual
Net Income ,NetIncome,1297.44,,,2020,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,1297.44,,,2020,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,1297.44,,,2020,Annual
Diluted Net Income ,DilutedNetIncome,1297.44,,,2020,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,202.03,,,2020,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,6.42,,,2020,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,10.18,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
