displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash Equivalents ,CashEquivalents,1820.95,,,2025,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,608.60,,,2025,Annual
Long Term Investments ,LongTermInvestments,245320.96,,,2025,Annual
Other Assets Total ,OtherAssetsTotal,101661.07,,,2025,Annual
Total Assets ,TotalAssets,349411.58,,,2025,Annual
Policy Liabilities ,PolicyLiabilities,320601.53,,,2025,Annual
Long Term Debt ,LongTermDebt,2950.00,,,2025,Annual
Total Long Term Debt ,TotalLongTermDebt,2950.00,,,2025,Annual
Total Debt ,TotalDebt,2950.00,,,2025,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,9705.43,,,2025,Annual
Total Liabilities ,TotalLiabilities,333256.96,,,2025,Annual
Common Stock Total ,CommonStockTotal,2152.99,,,2025,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,0.64,,,2025,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),14000.99,,,2025,Annual
Total Equity ,TotalEquity,16154.62,,,2025,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,349411.58,,,2025,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,215.24,,,2025,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,75.05,,,2025,Annual
period Length ,periodLength,0.00,,,2025,Annual
