displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash Receipts ,CashReceipts,64977.06,,,2024,Annual
Cash Payments ,CashPayments,-40746.58,,,2024,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-14900.67,,,2024,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,10721.36,,,2024,Annual
Capital Expenditures ,CapitalExpenditures,-135.95,,,2024,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-13488.68,,,2024,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-13624.63,,,2024,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-477.09,,,2024,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,73.70,,,2024,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,0.00,,,2024,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-403.39,,,2024,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,3.05,,,2024,Annual
Net Changein Cash ,NetChangeinCash,-3303.61,,,2024,Annual
Cash Taxes Paid ,CashTaxesPaid,1391.55,,,2024,Annual
period Length ,periodLength,12,,,2024,Annual
period Type ,periodType,Months,,,2024,Annual
