displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash Receipts ,CashReceipts,73405.65,,,2025,Annual
Cash Payments ,CashPayments,-40793.54,,,2025,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-16753.76,,,2025,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,15597.07,,,2025,Annual
Capital Expenditures ,CapitalExpenditures,-300.72,,,2025,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-13337.52,,,2025,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-13638.24,,,2025,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-498.37,,,2025,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,105.84,,,2025,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,2000.00,,,2025,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,1607.47,,,2025,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,5.69,,,2025,Annual
Net Changein Cash ,NetChangeinCash,3571.99,,,2025,Annual
Cash Taxes Paid ,CashTaxesPaid,-261.28,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
